order_id,origin_id,origin_lat,origin_lng,dest_id,dest_lat,dest_lng,trip_distance,start_time,origin_grid_id,dest_grid_id,itinerary_node_list,itinerary_segment_dis_list,trip_time,designed_reward,cancel_prob,selected_mode,mode_prob_SAV,mode_prob_Taxi,mode_prob_Metro,mode_prob_Bus,trip_cost,trip_travel_time,trip_waiting_time,user_gender,user_age,user_income,user_education,user_household_size,user_car_ownership,user_pt_accessibility,user_shared_mobility_freq,user_av_experience,user_sm_experience,user_sm_willingness,user_major,user_region,Gender_encoded,Age_encoded,Income_encoded,Education_encoded,Household_Size_encoded,Car_Ownership_encoded,PT_Accessibility_encoded,Shared_Mobility_Frequency_encoded,AV_Experience_encoded,SM_Experience_encoded,SM_Willingness_encoded,Major_encoded,Region_encoded,source_scenario
725,221629,22.4281858,114.2082066,230554,22.2845409,114.1358924,11.544074214737606,24319,56,43,"[221629, 230554]",[11.54],769.6049476491737,83.9,0.05,SAV,0.557,0.0971,0.2706,0.0753,40,16,5,Female,18-24,$19800??31100,Bachelor's degree,3,Yes,High,Often,No,No,No,Engineering/Architecture,Kowloon,0,21,25450,3,3,1,3,3,0,0,0,1,2,Scenario_4.4
726,222829,22.4655356,114.18061,227651,22.5035326,114.0912429,10.10723426123496,25681,57,48,"[222829, 227651]",[10.11],673.8156174156641,75.66,0.05,SAV,0.3575,0.1149,0.2523,0.2752,50,35,3,Female,25-34,$19800??31100,High school or below,3,No,High,Rarely,No,Yes,Yes,Arts/Humanities,New Territories West,0,29,25450,1,3,0,3,1,0,1,1,5,4,Scenario_4.2
727,226145,22.312658,114.1689849,230208,22.3773724,114.2734423,13.269091696746955,24588,54,65,"[226145, 230208]",[13.27],884.6061131164637,101.72,0.05,SAV,0.212,0.2433,0.2978,0.247,40,16,5,Male,25-34,$19800??31100,Graduate degree,3,Yes,Low,Never,Yes,No,Yes,Social Sciences,New Territories East,1,29,25450,4,3,1,1,0,1,0,1,3,3,Scenario_4.4
728,221326,22.4357643,113.9888701,230926,22.3979352,114.1943432,14.756058392910841,28615,26,55,"[221326, 230926]",[14.76],983.7372261940561,88.97,0.05,SAV,0.346,0.1178,0.4578,0.0784,40,16,5,Female,35-44,Less than $10400,Bachelor's degree,2,No,Medium,Rarely,Yes,No,No,Engineering/Architecture,Kowloon,0,39,5200,3,2,0,2,1,1,0,0,1,2,Scenario_4.4
729,230238,22.3071111,114.1837139,229123,22.4306523,113.9938173,12.615060904099442,29742,54,26,"[230238, 229123]",[12.62],841.0040602732962,96.93,0.05,SAV,0.5298,0.1378,0.1825,0.1499,20,7,3,Female,18-24,$19800??31100,Some college/Associate,2,Yes,Medium,Never,Yes,Yes,Yes,Engineering/Architecture,Hong Kong Island,0,21,25450,2,2,1,2,0,1,1,1,1,1,Scenario_4.3
730,230160,22.3158181,114.254065,227239,22.3163333,114.1875198,9.698752676020577,30742,64,54,"[230160, 227239]",[9.70],646.5835117347051,73.57,0.05,SAV,0.1417,0.3132,0.2441,0.301,40,16,5,Female,45-54,$31100??48500,Some college/Associate,5+,No,Low,Never,Yes,No,Yes,Engineering/Architecture,New Territories East,0,49,39800,2,5,0,1,0,1,0,1,1,3,Scenario_4.4
731,227092,22.2726303,113.952571,235688,22.3883608,113.9805773,21.702236247955575,35769,23,25,"[227092, 235688]",[21.70],1446.815749863705,157.28,0.05,SAV,0.263,0.1998,0.2614,0.2758,50,35,3,Female,35-44,$31100??48500,High school or below,4,No,Low,Sometimes,No,Yes,No,Science/Technology,New Territories West,0,39,39800,1,4,0,1,2,0,1,0,4,4,Scenario_4.2
732,221876,22.2847611,114.2214382,235506,22.3344197,114.1077724,8.984342212,30857,63,44,"[221876, 235506]",[8.98],598.9561474540907,70.72,0.05,SAV,0.336,0.1325,0.3435,0.188,40,16,5,Female,25-34,$19800??31100,Some college/Associate,5+,No,Medium,Very often,Yes,No,Yes,Engineering/Architecture,Hong Kong Island,0,29,25450,2,5,0,2,4,1,0,1,1,1,Scenario_4.4
733,225506,22.3258706,114.2586195,227527,22.5062275,114.1598427,18.395068942502558,32906,64,58,"[225506, 227527]",[18.40],1226.3379295001707,165.56,0.05,SAV,0.2516,0.2981,0.2299,0.2205,50,35,3,Male,25-34,$48500 or more,High school or below,4,Yes,Low,Often,Yes,No,Yes,Social Sciences,Hong Kong Island,1,29,60000,1,4,1,1,3,1,0,1,3,1,Scenario_4.2
734,223965,22.3535321,114.2494773,227204,22.3411329,114.1068647,28.49604081733432,32128,65,44,"[223965, 227204]",[28.50],1899.7360544889546,255,0.05,SAV,0.5173,0.1995,0.2157,0.0675,240,40,10,Female,35-44,$48500 or more,Graduate degree,3,No,Medium,Often,Yes,Yes,No,Social Sciences,New Territories East,0,39,60000,4,3,0,2,3,1,1,0,3,3,Scenario_4.1
735,227654,22.4426592,114.0111162,230433,22.4500688,114.0485798,5.654499341254592,25389,36,37,"[227654, 230433]",[5.65],376.9666227503061,34.14,0.05,SAV,0.3094,0.1157,0.3607,0.2141,20,7,3,Female,35-44,Less than $10400,Some college/Associate,2,Yes,High,Never,No,No,Yes,Engineering/Architecture,Tuen Mun,0,39,5200,2,2,1,3,0,0,0,1,1,8,Scenario_4.3
736,232366,22.2861775,114.2165424,229451,22.3212732,114.1642612,6.645089255448068,28226,53,54,"[232366, 229451]",[6.65],443.00595036320453,51.43,0.05,SAV,0.1715,0.1681,0.2781,0.3823,50,35,3,Male,18-24,$19800??31100,Graduate degree,4,Yes,High,Never,No,No,Yes,Other,Sai Kung,1,21,25450,4,4,1,3,0,0,0,1,6,6,Scenario_4.2
737,231692,22.290456,114.212838,232868,22.3938562,114.2091952,15.939371143119445,26358,53,55,"[231692, 232868]",[15.94],1062.6247428746296,96.7,0.05,SAV,0.3668,0.1526,0.2678,0.2128,20,7,3,Female,35-44,Less than $10400,Bachelor's degree,2,Yes,Medium,Never,Yes,Yes,Yes,Business/Finance,New Territories West,0,39,5200,3,2,1,2,0,1,1,1,2,4,Scenario_4.3
738,223526,22.2760304,114.1616191,233008,22.4155633,113.9713693,24.971234684391533,27239,53,26,"[223526, 233008]",[24.97],1664.7489789594356,187.74,0.05,SAV,0.2632,0.1501,0.3754,0.2114,20,7,3,Male,18-24,$10400??14300,Bachelor's degree,2,Yes,Medium,Rarely,Yes,No,Yes,Arts/Humanities,Hong Kong Island,1,21,12350,3,2,1,2,1,1,0,1,5,1,Scenario_4.3
739,230748,22.4993624,114.1432073,232566,22.4321993,114.0235473,14.386122700218362,29757,47,36,"[230748, 232566]",[14.39],959.0748466812241,111.37,0.05,SAV,0.1413,0.2069,0.3791,0.2727,240,40,10,Male,25-34,$31100??48500,High school or below,4,No,Medium,Never,Yes,No,No,Business/Finance,Kowloon,1,29,39800,1,4,0,2,0,1,0,0,2,2,Scenario_4.1
740,232498,22.3129467,114.1706182,237947,22.2194109,114.2128308,5.83233934,31298,54,52,"[232498, 237947]",[5.83],388.82262267392264,46.59,0.05,SAV,0.5196,0.1223,0.2648,0.0933,20,7,3,Female,25-34,$19800??31100,Some college/Associate,2,Yes,Medium,Often,Yes,No,Yes,Engineering/Architecture,Sha Tin,0,29,25450,2,2,1,2,3,1,0,1,1,7,Scenario_4.3
741,223722,22.3061071,114.1801415,230396,22.4191934,113.9827716,40.67740568593451,30494,54,26,"[223722, 230396]",[40.68],2711.8270457289673,270.59,0.05,SAV,0.5002,0.0623,0.2932,0.1442,50,35,3,Female,Under 18,$10400??14300,Graduate degree,2,Yes,Medium,Often,No,No,Yes,Science/Technology,Kowloon,0,16,12350,4,2,1,2,3,0,0,1,4,2,Scenario_4.2
742,230194,22.4454467,113.9916654,238634,22.3928117,114.2074464,12.325200868410008,27086,26,55,"[230194, 238634]",[12.33],821.6800578940005,93.36,0.05,SAV,0.2609,0.1779,0.3347,0.2266,40,16,5,Male,18-24,$14300??19800,Graduate degree,4,Yes,High,Rarely,Yes,No,Yes,Social Sciences,Hong Kong Island,1,21,17050,4,4,1,3,1,1,0,1,3,1,Scenario_4.4
743,228181,22.5031631,114.1487001,238760,22.4753536,114.2388188,12.23481641006734,31637,48,67,"[228181, 238760]",[12.23],815.6544273378227,94.12,0.05,SAV,0.6543,0.0726,0.2196,0.0536,40,16,5,Female,25-34,$19800??31100,Some college/Associate,2,No,Medium,Very often,Yes,Yes,Yes,Engineering/Architecture,Hong Kong Island,0,29,25450,2,2,0,2,4,1,1,1,1,1,Scenario_4.4
744,232195,22.3763373,114.1834045,237243,22.3106004,114.1728001,7.390525058907152,23988,55,54,"[232195, 237243]",[7.39],492.70167059381015,47.59,0.05,SAV,0.2248,0.094,0.4063,0.2749,50,35,3,Male,18-24,Less than $10400,Some college/Associate,4,Yes,Medium,Often,Yes,No,Yes,Engineering/Architecture,New Territories East,1,21,5200,2,4,1,2,3,1,0,1,1,3,Scenario_4.2
745,232951,22.2784407,114.1855032,231203,22.3087025,114.2223735,9.173026528579868,25111,53,64,"[232951, 231203]",[9.17],611.5351019053246,70.04,0.05,SAV,0.3332,0.1817,0.3575,0.1276,40,16,5,Male,25-34,$31100??48500,Some college/Associate,4,Yes,Medium,Very often,No,No,No,Engineering/Architecture,Kowloon,1,29,39800,2,4,1,2,4,0,0,0,1,2,Scenario_4.4
746,228007,22.2821689,114.1684245,233951,22.3175587,114.228949,9.56354289,29251,53,64,"[228007, 233951]",[9.56],637.5695259763501,86.77,0.05,SAV,0.5226,0.1861,0.2226,0.0686,40,16,5,Male,18-24,$48500 or more,High school or below,3,No,High,Sometimes,No,Yes,No,Business/Finance,Sha Tin,1,21,60000,1,3,0,3,2,0,1,0,2,7,Scenario_4.4
747,231721,22.2794904,114.1575588,230960,22.27904,114.22835,7.284154015397033,26449,53,63,"[231721, 230960]",[7.28],485.61026769313554,53.62,0.05,SAV,0.399,0.0954,0.2641,0.2415,240,40,10,Female,25-34,$19800??31100,Bachelor's degree,2,No,High,Never,No,Yes,Yes,Science/Technology,Tsuen Wan,0,29,25450,3,2,0,3,0,0,1,1,4,9,Scenario_4.1
748,231828,22.3475739,114.1248496,239459,22.3922423,114.2742089,16.141366578532143,26584,44,65,"[231828, 239459]",[16.14],1076.091105235476,124.75,0.05,SAV,0.3875,0.1646,0.2827,0.1652,240,40,10,Female,25-34,$31100??48500,Some college/Associate,3,Yes,Low,Often,Yes,No,No,Engineering/Architecture,New Territories West,0,29,39800,2,3,1,1,3,1,0,0,1,4,Scenario_4.1
749,228970,22.5109938,114.167807,236251,22.3660582,114.0052384,28.756871278015254,22455,58,25,"[228970, 236251]",[28.76],1917.1247518676835,203.84,0.05,SAV,0.3254,0.1726,0.231,0.271,50,35,3,Male,25-34,$31100??48500,High school or below,2,Yes,Low,Rarely,No,Yes,Yes,Social Sciences,New Territories West,1,29,39800,1,2,1,1,1,0,1,1,3,4,Scenario_4.2
750,228537,22.2820666,114.1743535,237089,22.4290892,114.0932251,28.29424819809274,24359,53,46,"[228537, 237089]",[28.29],1886.2832132061824,211.31,0.05,SAV,0.2755,0.1273,0.4034,0.1938,50,35,3,Female,35-44,$10400??14300,High school or below,2,No,Medium,Never,Yes,No,Yes,Business/Finance,Kowloon,0,39,12350,1,2,0,2,0,1,0,1,2,2,Scenario_4.2
751,231511,22.2851051,114.1436187,238049,22.319553,113.9420652,30.954159407683942,35652,43,24,"[231511, 238049]",[30.95],2063.6106271789295,226.95,0.05,SAV,0.2432,0.1526,0.3069,0.2973,50,35,3,Male,18-24,$19800??31100,Bachelor's degree,5+,No,Medium,Rarely,Yes,Yes,Yes,Engineering/Architecture,Sha Tin,1,21,25450,3,5,0,2,1,1,1,1,1,7,Scenario_4.2
752,235030,22.3921413,114.2082649,239593,22.3781035,114.1676239,4.460570497,33487,55,55,"[235030, 239593]",[4.46],297.3713665,29.97,0.05,SAV,0.3476,0.1118,0.223,0.3176,50,35,3,Female,18-24,Less than $10400,Graduate degree,4,Yes,High,Sometimes,Yes,Yes,Yes,Other,Hong Kong Island,0,21,5200,4,4,1,3,2,1,1,1,6,1,Scenario_4.2
753,232401,22.28766,114.1448454,237046,22.2966427,113.9334358,21.773671149357927,26283,43,13,"[232401, 237046]",[21.77],1451.5780766238618,129.86,0.05,SAV,0.2243,0.1204,0.4736,0.1816,20,7,3,Male,35-44,Less than $10400,High school or below,3,Yes,High,Very often,Yes,No,Yes,Social Sciences,Hong Kong Island,1,39,5200,1,3,1,3,4,1,0,1,3,1,Scenario_4.3
754,230684,22.5070332,114.1277921,239502,22.3805576,114.132384,14.07136084459572,32629,48,45,"[230684, 239502]",[14.07],938.090723,107.62,0.05,SAV,0.6758,0.0621,0.1937,0.0684,20,7,3,Female,18-24,$10400??14300,Some college/Associate,1,Yes,Medium,Often,Yes,Yes,Yes,Engineering/Architecture,New Territories West,0,21,12350,2,1,1,2,3,1,1,1,1,4,Scenario_4.3
755,234311,22.3078902,114.1724652,235023,22.4859937,114.1515975,19.92006703,35054,54,57,"[234311, 235023]",[19.92],1328.0044686592735,148.7,0.05,SAV,0.6483,0.1165,0.1827,0.0525,20,7,3,Female,18-24,$19800??31100,Graduate degree,1,Yes,Low,Rarely,Yes,Yes,No,Engineering/Architecture,Sai Kung,0,21,25450,4,1,1,1,1,1,1,0,1,6,Scenario_4.3
756,229321,22.3146998,114.2257012,239408,22.3717777,114.1955118,12.990639699619337,23842,64,55,"[229321, 239408]",[12.99],866.0426466,100.16,0.05,SAV,0.2596,0.2785,0.3338,0.1281,40,16,5,Male,55-64,$31100??48500,High school or below,3,No,Medium,Sometimes,Yes,Yes,Yes,Engineering/Architecture,Hong Kong Island,1,59,39800,1,3,0,2,2,1,1,1,1,1,Scenario_4.4
757,235247,22.3462792,114.2602486,233336,22.4405811,114.0291655,15.277569358528625,22748,64,36,"[235247, 233336]",[15.28],1018.5046239019083,118.41,0.05,SAV,0.1904,0.1773,0.1866,0.4456,40,16,5,Female,18-24,$19800??31100,Some college/Associate,5+,Yes,Low,Sometimes,Yes,No,Yes,Science/Technology,Hong Kong Island,0,21,25450,2,5,1,1,2,1,0,1,4,1,Scenario_4.4
758,232462,22.4216875,114.021102,239453,22.4155855,114.269985,25.59193571380479,25015,36,66,"[232462, 239453]",[25.59],1706.129047586986,192.78,0.05,SAV,0.3657,0.1446,0.3375,0.1522,20,7,3,Female,25-34,$19800??31100,High school or below,2,No,Medium,Sometimes,Yes,No,Yes,Arts/Humanities,New Territories East,0,29,25450,1,2,0,2,2,1,0,1,5,3,Scenario_4.3
759,234773,22.2874303,114.1495951,235779,22.4439406,114.096174,11.815882787545814,27538,43,46,"[234773, 235779]",[11.82],787.7255191697209,85.34,0.05,SAV,0.507,0.1464,0.2447,0.1019,40,16,5,Female,35-44,$31100??48500,Bachelor's degree,3,Yes,Medium,Very often,No,No,Yes,Engineering/Architecture,Sha Tin,0,39,39800,3,3,1,2,4,0,0,1,1,7,Scenario_4.4
760,236743,22.2846176,114.1307129,238041,22.474632,114.0684317,12.553459112480683,35296,43,37,"[236743, 238041]",[12.55],836.8972741653789,95.51,0.05,SAV,0.325,0.247,0.28,0.148,40,16,5,Male,45-54,$19800??31100,Some college/Associate,1,Yes,Low,Never,Yes,Yes,Yes,Engineering/Architecture,New Territories West,1,49,25450,2,1,1,1,0,1,1,1,1,4,Scenario_4.4
761,231536,22.2784342,114.1908705,240380,22.3775037,114.1820925,11.052964758643565,29307,53,55,"[231536, 240380]",[11.05],736.8643172429043,81.37,0.05,SAV,0.4479,0.1405,0.2212,0.1904,50,35,3,Female,18-24,$31100??48500,Bachelor's degree,4,Yes,High,Sometimes,No,No,Yes,Business/Finance,Tuen Mun,0,21,39800,3,4,1,3,2,0,0,1,2,8,Scenario_4.2
762,234382,22.3283291,114.1626281,242323,22.2373629,114.1898194,10.212424540282054,33519,54,52,"[234382, 242323]",[10.21],680.8283026854702,77.34,0.05,SAV,0.2343,0.1595,0.2498,0.3564,40,16,5,Male,18-24,$10400??14300,Bachelor's degree,5+,Yes,High,Rarely,Yes,Yes,Yes,Business/Finance,Hong Kong Island,1,21,12350,3,5,1,3,1,1,1,1,2,1,Scenario_4.4
763,229378,22.3026046,114.2921449,238247,22.2499401,114.1553014,7.629329664239334,33557,74,52,"[229378, 238247]",[7.63],508.62197761595564,59.8,0.05,SAV,0.3971,0.2015,0.3103,0.0911,20,7,3,Male,25-34,$31100??48500,Bachelor's degree,2,Yes,Medium,Sometimes,Yes,No,Yes,Business/Finance,Kowloon,1,29,39800,3,2,1,2,2,1,0,1,2,2,Scenario_4.3
764,237528,22.4399813,114.0604111,236107,22.4196954,114.0645389,2.295241983710673,27576,36,36,"[237528, 236107]",[2.30],153.01613224737818,19.15,0.05,SAV,0.4157,0.1212,0.3669,0.0962,40,16,5,Female,18-24,$10400??14300,Bachelor's degree,2,No,Medium,Rarely,Yes,No,No,Science/Technology,New Territories West,0,21,12350,3,2,0,2,1,1,0,0,4,4,Scenario_4.4
765,230318,22.499575,114.0746974,244057,22.4416009,114.0613794,6.590074640142389,26385,37,36,"[230318, 244057]",[6.59],439.33830934282594,54.56,0.05,SAV,0.194,0.1188,0.1853,0.5019,240,40,10,Female,25-34,$14300??19800,Graduate degree,5+,Yes,Medium,Rarely,Yes,Yes,Yes,Business/Finance,Kowloon,0,29,17050,4,5,1,2,1,1,1,1,2,2,Scenario_4.1
766,238155,22.44058,114.0316258,238203,22.3211558,114.210436,43.09188743689074,31167,36,54,"[238155, 238203]",[43.09],2872.7924957927157,284.11,0.05,SAV,0.2882,0.1207,0.2156,0.3756,240,40,10,Female,35-44,$19800??31100,Some college/Associate,2,Yes,Medium,Never,No,Yes,Yes,Social Sciences,Hong Kong Island,0,39,25450,2,2,1,2,0,0,1,1,3,1,Scenario_4.1
767,238223,22.2994044,114.1735291,242947,22.3847701,114.1897759,9.63818122,30539,53,55,"[238223, 242947]",[9.64],642.5454146339961,88.33,0.05,SAV,0.316,0.2538,0.2805,0.1497,50,35,3,Male,18-24,$48500 or more,High school or below,3,No,Medium,Rarely,Yes,No,Yes,Science/Technology,Hong Kong Island,1,21,60000,1,3,0,2,1,1,0,1,4,1,Scenario_4.2
768,234455,22.2562925,114.1371505,238437,22.387749,113.9806343,21.745420379349287,22367,43,25,"[234455, 238437]",[21.75],1449.6946919566192,124.98,0.05,SAV,0.1795,0.1205,0.4294,0.2706,40,16,5,Male,35-44,Less than $10400,Graduate degree,4,Yes,High,Very often,No,No,Yes,Other,Kowloon,1,39,5200,4,4,1,3,4,0,0,1,6,2,Scenario_4.4
769,234467,22.2737642,114.1920943,243102,22.3191939,114.2656469,9.098373735,31468,53,64,"[234467, 243102]",[9.10],606.558249,72.03,0.05,SAV,0.5006,0.1279,0.2662,0.1053,50,35,3,Female,45-54,$10400??14300,Bachelor's degree,2,Yes,High,Sometimes,Yes,Yes,Yes,Engineering/Architecture,Sha Tin,0,49,12350,3,2,1,3,2,1,1,1,1,7,Scenario_4.2
770,240210,22.3696765,114.1232089,237809,22.3880702,114.1942012,5.193486743215491,25718,45,55,"[240210, 237809]",[5.19],346.2324495476994,44.29,0.05,SAV,0.4586,0.1279,0.2474,0.166,20,7,3,Female,18-24,$19800??31100,Bachelor's degree,3,No,Low,Rarely,Yes,Yes,Yes,Engineering/Architecture,Islands,0,21,25450,3,3,0,1,1,1,1,1,1,5,Scenario_4.3
771,233889,22.36318,114.0173,244814,22.3744819,114.1343548,12.10192281498669,33505,35,45,"[233889, 244814]",[12.10],806.7948543,93.63,0.05,SAV,0.4391,0.0895,0.2602,0.2112,240,40,10,Female,Under 18,$19800??31100,Some college/Associate,3,Yes,High,Often,Yes,No,Yes,Social Sciences,Hong Kong Island,0,16,25450,2,3,1,3,3,1,0,1,3,1,Scenario_4.1
772,235231,22.2812779,114.1627192,240126,22.3347013,114.1572982,5.9665302030824225,34702,53,54,"[235231, 240126]",[5.97],397.76868020549483,48.06,0.05,SAV,0.6058,0.1005,0.2131,0.0806,40,16,5,Male,Under 18,$19800??31100,Some college/Associate,2,Yes,High,Often,Yes,Yes,Yes,Business/Finance,New Territories West,1,16,25450,2,2,1,3,3,1,1,1,2,4,Scenario_4.4
773,235737,22.4304939,114.2559178,240001,22.3649113,114.1748709,15.896119915149542,32239,66,55,"[235737, 240001]",[15.90],1059.741327676636,115.73,0.05,SAV,0.3969,0.1868,0.2655,0.1509,40,16,5,Female,45-54,$19800??31100,Some college/Associate,4,Yes,High,Often,No,Yes,No,Engineering/Architecture,New Territories West,0,49,25450,2,4,1,3,3,0,1,0,1,4,Scenario_4.4
774,240808,22.3341016,114.1874248,240076,22.3423996,114.1811659,1.1250582473637785,26938,54,54,"[240808, 240076]",[1.13],75.00388315758524,14.39,0.05,SAV,0.79,0.0997,0.0866,0.0237,20,7,3,Female,18-24,$48500 or more,Graduate degree,2,Yes,Medium,Very often,Yes,Yes,Yes,Engineering/Architecture,Sha Tin,0,21,60000,4,2,1,2,4,1,1,1,1,7,Scenario_4.3
775,240879,22.3399741,114.1388166,244047,22.2560181,114.1382094,9.335690265379329,24441,44,43,"[240879, 244047]",[9.34],622.3793510252887,67.98,0.05,SAV,0.28,0.1443,0.256,0.3196,50,35,3,Female,45-54,$14300??19800,Bachelor's degree,4,Yes,Medium,Sometimes,No,Yes,Yes,Engineering/Architecture,Tsuen Wan,0,49,17050,3,4,1,2,2,0,1,1,1,9,Scenario_4.2
776,234678,22.3444917,114.126265,240606,22.5185306,114.1681397,32.10866765354397,35593,44,58,"[234678, 240606]",[32.11],2140.577843569598,233.74,0.05,SAV,0.2488,0.1385,0.2421,0.3707,240,40,10,Female,25-34,$14300??19800,Bachelor's degree,4,Yes,Low,Rarely,Yes,Yes,No,Engineering/Architecture,Kowloon,0,29,17050,3,4,1,1,1,1,1,0,1,2,Scenario_4.1
777,238627,22.3275955,114.1391642,243375,22.3557305,114.1233629,3.525389338166881,25405,44,45,"[238627, 243375]",[3.53],235.02595587779206,30.11,0.05,SAV,0.3655,0.2547,0.194,0.1858,40,16,5,Female,25-34,$31100??48500,Some college/Associate,3,Yes,Medium,Never,Yes,No,Yes,Business/Finance,New Territories East,0,29,39800,2,3,1,2,0,1,0,1,2,3,Scenario_4.4
778,244674,22.4229635,113.9944815,247161,22.289888,114.2738954,32.32039682553526,23789,26,63,"[244674, 247161]",[32.32],2154.6931217023507,234.98,0.05,SAV,0.4649,0.1563,0.1901,0.1888,40,16,5,Female,25-34,$19800??31100,Bachelor's degree,4,Yes,Medium,Often,Yes,Yes,Yes,Business/Finance,Kowloon,0,29,25450,3,4,1,2,3,1,1,1,2,2,Scenario_4.4
779,245248,22.3256036,114.1916039,240531,22.415197,114.0232035,19.97733216565392,33561,54,36,"[245248, 240531]",[19.98],1331.822144376928,152.95,0.05,SAV,0.2822,0.1678,0.213,0.337,240,40,10,Male,18-24,$31100??48500,Bachelor's degree,5+,Yes,High,Often,Yes,Yes,Yes,Social Sciences,Tuen Mun,1,21,39800,3,5,1,3,3,1,1,1,3,8,Scenario_4.1
780,236316,22.4783262,114.0480459,246775,22.2977222,114.1704421,34.815116210841055,34767,37,53,"[236316, 246775]",[34.82],2321.007747389404,249.65,0.05,SAV,0.6351,0.1094,0.1848,0.0707,50,35,3,Female,Under 18,$31100??48500,Bachelor's degree,2,Yes,Medium,Sometimes,Yes,No,Yes,Engineering/Architecture,Islands,0,16,39800,3,2,1,2,2,1,0,1,1,5,Scenario_4.2
781,243116,22.3242451,114.1619689,246851,22.224199,114.2433783,13.925818673010143,24409,54,62,"[243116, 246851]",[13.93],928.3879115340095,107.51,0.05,SAV,0.648,0.1063,0.1464,0.0993,240,40,10,Female,18-24,$31100??48500,Bachelor's degree,1,Yes,High,Rarely,Yes,Yes,Yes,Science/Technology,Kowloon,0,21,39800,3,1,1,3,1,1,1,1,4,2,Scenario_4.1
782,242023,22.2821358,114.152636,241590,22.266659,114.2468457,14.698198418584516,32612,53,63,"[242023, 241590]",[14.70],979.8798946,105.52,0.05,SAV,0.2382,0.1994,0.2539,0.3086,40,16,5,Male,18-24,$31100??48500,Bachelor's degree,4,Yes,Low,Sometimes,No,No,Yes,Social Sciences,Tsuen Wan,1,21,39800,3,4,1,1,2,0,0,1,3,9,Scenario_4.4
783,238268,22.4971138,114.1311724,241868,22.319986,114.0391318,21.85048157889356,30874,47,34,"[238268, 241868]",[21.85],1456.6987719262372,157.41,0.05,SAV,0.4174,0.1825,0.3352,0.0648,20,7,3,Male,25-34,$31100??48500,Bachelor's degree,1,Yes,Medium,Rarely,No,No,No,Business/Finance,Tsuen Wan,1,29,39800,3,1,1,2,1,0,0,0,2,9,Scenario_4.3
784,239865,22.3042189,114.2530534,248493,22.3228258,114.1619867,9.593667919428594,23487,64,54,"[239865, 248493]",[9.59],639.5778612952396,74.72,0.05,SAV,0.2791,0.2507,0.2654,0.2048,20,7,3,Female,35-44,$19800??31100,Bachelor's degree,3,Yes,High,Never,Yes,No,Yes,Science/Technology,Kowloon,0,39,25450,3,3,1,3,0,1,0,1,4,2,Scenario_4.3
785,245469,22.2982281,114.2557518,249189,22.3757942,114.192498,7.522780502339416,29553,63,55,"[245469, 249189]",[7.52],501.5187001559611,69.67,0.05,SAV,0.5175,0.2211,0.1639,0.0975,20,7,3,Male,18-24,$48500 or more,High school or below,3,Yes,High,Very often,Yes,Yes,Yes,Arts/Humanities,Hong Kong Island,1,21,60000,1,3,1,3,4,1,1,1,5,1,Scenario_4.3
786,245479,22.3221186,114.1944206,245017,22.3614949,114.1156759,14.550010384293007,31844,54,45,"[245479, 245017]",[14.55],970.0006922862005,83.95,0.05,SAV,0.3701,0.0892,0.33,0.2107,40,16,5,Female,25-34,Less than $10400,Bachelor's degree,3,Yes,High,Often,No,No,Yes,Science/Technology,Kowloon,0,29,5200,3,3,1,3,3,0,0,1,4,2,Scenario_4.4
787,246843,22.332425,114.181674,243882,22.3164517,114.2575672,11.588631679150843,22770,54,64,"[246843, 243882]",[11.59],772.5754452767229,84.66,0.05,SAV,0.4435,0.1977,0.2314,0.1274,40,16,5,Female,35-44,$31100??48500,Bachelor's degree,1,Yes,Low,Never,No,No,Yes,Business/Finance,New Territories East,0,39,39800,3,1,1,1,0,0,0,1,2,3,Scenario_4.4
788,246558,22.2809985,114.2229149,251357,22.329452,114.090834,14.616986986576233,23883,63,44,"[246558, 251357]",[14.62],974.4657991050822,104.95,0.05,SAV,0.2807,0.0603,0.2875,0.3715,240,40,10,Female,18-24,$14300??19800,Some college/Associate,3,Yes,Low,Very often,No,No,Yes,Social Sciences,New Territories East,0,21,17050,2,3,1,1,4,0,0,1,3,3,Scenario_4.1
789,248067,22.3555597,114.2440815,253176,22.4877216,113.9999961,37.35857439,25684,65,27,"[248067, 253176]",[37.36],2490.5716258767134,264.61,0.05,SAV,0.2665,0.2593,0.1996,0.2746,50,35,3,Female,45-54,$19800??31100,Bachelor's degree,3,Yes,Medium,Never,Yes,Yes,Yes,Science/Technology,Sai Kung,0,49,25450,3,3,1,2,0,1,1,1,4,6,Scenario_4.2
